2020-04-02 11:16:14,738----日志级别:INFO---行号: 222 ---函数名:trigger_reload--日志内容: D:\py\sanweiguo\InterfaceAutoTest-master\InterfaceTestManage\views.py changed, reloading. 
2020-04-02 11:16:17,269----日志级别:INFO---行号: 157 ---函数名:log_message--日志内容: "GET /api/projectManager/0 HTTP/1.1" 301 0 
2020-04-02 11:16:17,296----日志级别:INFO---行号: 157 ---函数名:log_message--日志内容: "GET /api/projectManager/0/ HTTP/1.1" 200 5507 
2020-04-02 11:17:29,469----日志级别:INFO---行号: 222 ---函数名:trigger_reload--日志内容: D:\py\sanweiguo\InterfaceAutoTest-master\InterfaceTestManage\views.py changed, reloading. 
2020-04-02 11:22:11,987----日志级别:INFO---行号: 222 ---函数名:trigger_reload--日志内容: D:\py\sanweiguo\InterfaceAutoTest-master\InterfaceTestManage\views.py changed, reloading. 
2020-04-02 11:22:16,502----日志级别:INFO---行号: 157 ---函数名:log_message--日志内容: "GET /index HTTP/1.1" 200 12380 
2020-04-02 11:22:16,568----日志级别:INFO---行号: 157 ---函数名:log_message--日志内容: "GET /welcome HTTP/1.1" 200 7961 
2020-04-02 11:22:16,582----日志级别:WARNING---行号: 157 ---函数名:log_message--日志内容: "GET /static/js/jquery.min.map HTTP/1.1" 404 1677 
2020-04-02 11:22:16,620----日志级别:INFO---行号: 157 ---函数名:log_message--日志内容: "GET /favicon.ico HTTP/1.1" 302 0 
2020-04-02 11:22:16,629----日志级别:INFO---行号: 157 ---函数名:log_message--日志内容: "GET /static/favicon.ico HTTP/1.1" 200 1424 
2020-04-02 11:22:18,526----日志级别:ERROR---行号: 222 ---函数名:log_response--日志内容: Internal Server Error: /api/projectManager/0/ 
Traceback (most recent call last):
  File "C:\Users\lenovo\Envs\py3\lib\site-packages\django\core\handlers\exception.py", line 34, in inner
    response = get_response(request)
  File "C:\Users\lenovo\Envs\py3\lib\site-packages\django\core\handlers\base.py", line 115, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "C:\Users\lenovo\Envs\py3\lib\site-packages\django\core\handlers\base.py", line 113, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "D:\py\sanweiguo\InterfaceAutoTest-master\InterfaceAutoTest\activator.py", line 14, in process
    result = fun(request, index) if index else fun(request)
  File "D:\py\sanweiguo\InterfaceAutoTest-master\InterfaceTestManage\views.py", line 29, in wrapper
    return func(request, *args, **kwargs)
  File "D:\py\sanweiguo\InterfaceAutoTest-master\InterfaceTestManage\views.py", line 153, in projectManager
    return  render(request,'templates/project-list.html',context)
  File "C:\Users\lenovo\Envs\py3\lib\site-packages\django\shortcuts.py", line 19, in render
    content = loader.render_to_string(template_name, context, request, using=using)
  File "C:\Users\lenovo\Envs\py3\lib\site-packages\django\template\loader.py", line 61, in render_to_string
    template = get_template(template_name, using=using)
  File "C:\Users\lenovo\Envs\py3\lib\site-packages\django\template\loader.py", line 19, in get_template
    raise TemplateDoesNotExist(template_name, chain=chain)
django.template.exceptions.TemplateDoesNotExist: templates/project-list.html
2020-04-02 11:22:18,529----日志级别:ERROR---行号: 157 ---函数名:log_message--日志内容: "GET /api/projectManager/0/ HTTP/1.1" 500 95507 
2020-04-02 11:22:19,724----日志级别:INFO---行号: 157 ---函数名:log_message--日志内容: "GET /api/EnviromentManager/0/ HTTP/1.1" 200 6693 
2020-04-02 11:22:23,826----日志级别:ERROR---行号: 222 ---函数名:log_response--日志内容: Internal Server Error: /api/projectManager/0/ 
Traceback (most recent call last):
  File "C:\Users\lenovo\Envs\py3\lib\site-packages\django\core\handlers\exception.py", line 34, in inner
    response = get_response(request)
  File "C:\Users\lenovo\Envs\py3\lib\site-packages\django\core\handlers\base.py", line 115, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "C:\Users\lenovo\Envs\py3\lib\site-packages\django\core\handlers\base.py", line 113, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "D:\py\sanweiguo\InterfaceAutoTest-master\InterfaceAutoTest\activator.py", line 14, in process
    result = fun(request, index) if index else fun(request)
  File "D:\py\sanweiguo\InterfaceAutoTest-master\InterfaceTestManage\views.py", line 29, in wrapper
    return func(request, *args, **kwargs)
  File "D:\py\sanweiguo\InterfaceAutoTest-master\InterfaceTestManage\views.py", line 153, in projectManager
    return  render(request,'templates/project-list.html',context)
  File "C:\Users\lenovo\Envs\py3\lib\site-packages\django\shortcuts.py", line 19, in render
    content = loader.render_to_string(template_name, context, request, using=using)
  File "C:\Users\lenovo\Envs\py3\lib\site-packages\django\template\loader.py", line 61, in render_to_string
    template = get_template(template_name, using=using)
  File "C:\Users\lenovo\Envs\py3\lib\site-packages\django\template\loader.py", line 19, in get_template
    raise TemplateDoesNotExist(template_name, chain=chain)
django.template.exceptions.TemplateDoesNotExist: templates/project-list.html
